zmw,1,2,3,4,5,6,7,8,9,10,11
m84046_240619_124816_s1/173544153/ccs,1,1,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/48628907/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/108791042/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/161222969/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/180687011/ccs,1,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/64687680/ccs,1,1,0,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/239141140/ccs,0,0,1,1,0,1,0,0,1,1,1
m84046_240619_124816_s1/104338110/ccs,0,0,0,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/64162637/ccs,1,1,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/97849162/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/227608047/ccs,0,0,1,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/60753819/ccs,1,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/95946112/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/81921732/ccs,0,0,0,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/155715788/ccs,-1,-1,-1,-1,-1,0,0,1,1,0,1
m84046_240619_124816_s1/232064320/ccs,0,0,0,0,0,0,-1,-1,-1,0,1
m84046_240619_124816_s1/80612900/ccs,1,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/96141499/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/260049823/ccs,0,0,0,0,1,0,0,0,1,1,1
m84046_240619_124816_s1/87430600/ccs,1,1,1,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/94700571/ccs,1,1,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/39390046/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/249238910/ccs,0,0,0,0,0,0,1,0,1,1,0
m84046_240619_124816_s1/171838813/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/30147058/ccs,1,0,1,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/172034827/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/195496918/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/91099118/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/263197406/ccs,1,1,1,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/140185415/ccs,1,0,0,0,1,0,1,1,0,0,1
m84046_240619_124816_s1/204147863/ccs,0,0,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/262604288/ccs,0,0,1,1,1,0,0,1,0,1,1
m84046_240619_124816_s1/73470248/ccs,1,1,1,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/208406692/ccs,0,0,0,0,1,0,0,1,0,0,1
m84046_240619_124816_s1/260966975/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/64229962/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/186782675/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/165416806/ccs,1,1,1,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/200082590/ccs,1,1,0,1,0,0,0,0,1,0,-1
m84046_240619_124816_s1/237112427/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/64750691/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/226625447/ccs,1,0,1,1,0,1,1,0,0,1,1
m84046_240619_124816_s1/164435880/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/35460754/ccs,1,1,1,0,1,0,0,0,0,1,-1
m84046_240619_124816_s1/124519120/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/129436817/ccs,1,1,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/166728260/ccs,1,0,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/168758588/ccs,1,1,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/106894399/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/181080624/ccs,1,0,0,1,0,0,0,0,1,0,-1
m84046_240619_124816_s1/78710035/ccs,1,1,1,0,1,0,1,1,0,0,1
m84046_240619_124816_s1/37226932/ccs,0,0,0,1,0,0,1,0,1,0,1
m84046_240619_124816_s1/216926961/ccs,0,0,0,1,1,0,0,0,0,1,1
m84046_240619_124816_s1/248909621/ccs,1,1,1,1,0,0,0,1,1,0,1
m84046_240619_124816_s1/41222677/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/19991934/ccs,1,1,1,1,1,0,1,1,1,0,1
m84046_240619_124816_s1/253826273/ccs,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
m84046_240619_124816_s1/147260149/ccs,1,1,1,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/37815152/ccs,1,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/245172279/ccs,1,1,1,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/102105802/ccs,0,0,0,0,0,1,0,0,0,0,1
m84046_240619_124816_s1/15993661/ccs,0,0,0,0,1,0,1,0,0,0,1
m84046_240619_124816_s1/46339015/ccs,1,1,1,1,0,0,1,1,1,0,1
m84046_240619_124816_s1/174329936/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/121964595/ccs,1,0,0,1,1,0,0,0,0,0,1
m84046_240619_124816_s1/158338223/ccs,1,1,1,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/152044102/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/91753741/ccs,1,0,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/24315420/ccs,0,0,0,0,1,0,1,1,0,0,1
m84046_240619_124816_s1/134876926/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/249826638/ccs,0,0,0,1,0,1,1,0,1,0,1
m84046_240619_124816_s1/202049883/ccs,1,1,0,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/227934499/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/213128650/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/57874261/ccs,0,0,1,0,0,0,0,1,0,0,-1
m84046_240619_124816_s1/133436419/ccs,0,0,0,1,0,0,0,1,1,0,1
m84046_240619_124816_s1/63897937/ccs,1,1,0,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/142541192/ccs,1,1,1,1,1,0,0,0,-1,-1,1
m84046_240619_124816_s1/236127789/ccs,0,0,0,0,-1,-1,-1,-1,-1,0,1
m84046_240619_124816_s1/56823736/ccs,1,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/173609367/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/205850994/ccs,1,1,1,0,1,0,0,0,0,1,1
m84046_240619_124816_s1/137627682/ccs,1,0,1,0,1,1,1,1,1,0,1
m84046_240619_124816_s1/152440407/ccs,0,0,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/44632302/ccs,1,1,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/49351739/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/93654333/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/65406224/ccs,0,0,0,0,0,0,1,1,1,0,1
m84046_240619_124816_s1/242811695/ccs,1,0,1,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/156567450/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/116067984/ccs,1,0,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/93588751/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/131859124/ccs,0,0,0,0,1,1,0,0,0,1,1
m84046_240619_124816_s1/169219561/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/150667998/ccs,1,1,1,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/45486243/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/30278528/ccs,0,0,0,0,0,1,0,0,1,1,1
m84046_240619_124816_s1/186847064/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/153292291/ccs,1,1,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/135990379/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/227609629/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/36962456/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/246022409/ccs,1,1,1,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/13765934/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/145359424/ccs,-1,-1,-1,-1,-1,-1,-1,1,1,0,1
m84046_240619_124816_s1/131796868/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/75107485/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/92738998/ccs,0,0,0,1,1,0,1,0,0,1,1
m84046_240619_124816_s1/94377211/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/203820810/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/213385642/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/243405565/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/209915410/ccs,0,0,0,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/106174172/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/115021344/ccs,0,0,0,1,0,1,0,0,0,1,1
m84046_240619_124816_s1/35001613/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/194511566/ccs,0,0,0,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/90838202/ccs,1,0,1,0,1,0,1,0,0,0,0
m84046_240619_124816_s1/174852159/ccs,0,0,0,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/135205387/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/184552014/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/191698013/ccs,1,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/126881352/ccs,1,1,0,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/60033204/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/209261316/ccs,1,1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/200738493/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/240782727/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/80350157/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/117246046/ccs,1,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/253562948/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/250417810/ccs,0,0,0,1,0,1,0,0,0,0,-1
m84046_240619_124816_s1/104337196/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/52433813/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/231803046/ccs,0,0,0,1,0,0,1,0,0,1,1
m84046_240619_124816_s1/16320361/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/100731816/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/242684642/ccs,0,0,0,0,0,0,1,0,1,1,1
m84046_240619_124816_s1/218500019/ccs,1,0,0,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/190582119/ccs,1,1,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/69997591/ccs,0,0,0,-1,-1,0,0,0,0,0,-1
m84046_240619_124816_s1/205262811/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/83433014/ccs,1,1,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/71634918/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/188153927/ccs,0,0,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/48042677/ccs,1,1,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/37094641/ccs,1,0,0,1,-1,-1,0,0,0,0,1
m84046_240619_124816_s1/260705042/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/156635972/ccs,0,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/169674419/ccs,0,0,0,0,0,1,0,0,0,0,-1
m84046_240619_124816_s1/130880190/ccs,0,0,0,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/110365448/ccs,0,0,0,0,0,0,0,0,1,-1,-1
m84046_240619_124816_s1/204604601/ccs,1,1,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/82710387/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/130549038/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/132910142/ccs,0,0,0,0,1,1,1,0,1,0,1
m84046_240619_124816_s1/189798248/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/260769864/ccs,0,0,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/209454673/ccs,0,0,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/55710192/ccs,0,0,0,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/253105191/ccs,1,1,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/140839633/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/207030425/ccs,1,1,1,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/255986905/ccs,0,0,0,1,0,0,0,0,1,1,1
m84046_240619_124816_s1/174921288/ccs,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
m84046_240619_124816_s1/138676207/ccs,0,0,0,1,0,0,0,1,0,0,-1
m84046_240619_124816_s1/13763316/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/223022395/ccs,1,1,1,0,0,1,1,0,0,1,1
m84046_240619_124816_s1/53609515/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/104468573/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/104794273/ccs,1,1,1,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/140382435/ccs,1,1,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/49156498/ccs,1,0,1,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/186976163/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/176228249/ccs,0,0,0,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/236786617/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/249304383/ccs,0,0,0,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/163646293/ccs,0,0,0,1,0,1,1,0,0,0,-1
m84046_240619_124816_s1/249762910/ccs,0,1,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/102174548/ccs,1,1,0,0,0,1,1,0,0,0,-1
m84046_240619_124816_s1/53548821/ccs,1,1,1,1,0,1,1,0,0,1,1
m84046_240619_124816_s1/207688099/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/54396409/ccs,1,1,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/165022708/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/43257749/ccs,0,0,0,0,0,0,0,1,1,0,-1
m84046_240619_124816_s1/124720288/ccs,1,1,1,0,0,0,0,0,0,1,-1
m84046_240619_124816_s1/235275094/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/72814026/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/130879433/ccs,1,1,0,0,0,0,1,0,0,0,-1
m84046_240619_124816_s1/176032548/ccs,0,0,1,0,0,0,0,1,0,1,1
m84046_240619_124816_s1/96275398/ccs,1,1,0,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/40964746/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/28447568/ccs,0,0,0,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/101187809/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/147587636/ccs,1,0,1,0,1,1,0,1,0,0,1
m84046_240619_124816_s1/139005844/ccs,0,0,0,0,0,1,0,1,0,1,1
m84046_240619_124816_s1/229509268/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/218235573/ccs,1,1,1,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/154732161/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/43451608/ccs,0,0,1,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/209258088/ccs,1,0,0,1,1,0,0,0,1,1,1
m84046_240619_124816_s1/108593389/ccs,0,0,0,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/264769915/ccs,0,0,0,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/99619369/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/147002349/ccs,0,0,1,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/82118915/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/200213638/ccs,0,0,0,0,0,0,1,0,0,0,-1
m84046_240619_124816_s1/198513746/ccs,0,0,0,1,0,0,1,1,0,0,-1
m84046_240619_124816_s1/124128370/ccs,0,0,0,0,1,0,0,0,0,0,1
m84046_240619_124816_s1/63051298/ccs,1,1,1,0,0,0,0,1,1,1,1
m84046_240619_124816_s1/134874267/ccs,0,0,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/197137167/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/154797779/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/257296685/ccs,0,0,1,1,0,0,0,1,1,1,1
m84046_240619_124816_s1/214111153/ccs,1,1,1,0,1,1,1,1,1,0,1
m84046_240619_124816_s1/121376786/ccs,0,0,0,1,0,0,1,0,0,0,1
m84046_240619_124816_s1/74584009/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/217846962/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/141102766/ccs,0,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/40110068/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/184549593/ccs,-1,-1,-1,-1,0,0,0,1,0,1,-1
m84046_240619_124816_s1/196808622/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/184227733/ccs,1,0,0,1,0,0,0,0,1,0,1
m84046_240619_124816_s1/192026202/ccs,1,1,1,0,1,0,0,0,1,1,1
m84046_240619_124816_s1/259591268/ccs,1,1,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/73667256/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/214960166/ccs,0,0,0,0,0,1,1,0,-1,-1,1
m84046_240619_124816_s1/155586894/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/197133756/ccs,0,0,0,0,0,1,0,0,0,1,1
m84046_240619_124816_s1/212405008/ccs,0,0,0,1,1,0,1,0,1,0,1
m84046_240619_124816_s1/132584933/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/150082889/ccs,1,1,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/237704541/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/113841883/ccs,0,0,0,1,0,0,0,0,1,0,-1
m84046_240619_124816_s1/134876436/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/53743478/ccs,0,0,0,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/23203998/ccs,1,1,1,0,0,1,1,0,0,0,1
m84046_240619_124816_s1/81070780/ccs,1,1,1,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/82319015/ccs,1,0,1,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/177672869/ccs,0,0,0,0,0,0,0,1,0,0,-1
m84046_240619_124816_s1/243597733/ccs,1,1,1,1,0,0,1,0,1,1,1
m84046_240619_124816_s1/48435332/ccs,1,1,0,0,1,0,0,0,1,1,1
m84046_240619_124816_s1/80680695/ccs,0,0,0,1,0,1,1,0,1,1,1
m84046_240619_124816_s1/109186740/ccs,0,0,0,0,1,0,1,0,1,0,-1
m84046_240619_124816_s1/151783667/ccs,1,0,0,0,1,0,0,1,0,0,1
m84046_240619_124816_s1/113773455/ccs,0,0,0,1,0,0,1,0,0,0,-1
m84046_240619_124816_s1/58393437/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/110494420/ccs,1,1,0,-1,-1,0,0,1,0,1,1
m84046_240619_124816_s1/212145975/ccs,1,1,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/21630138/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/184421653/ccs,1,0,0,0,1,0,1,0,1,0,1
m84046_240619_124816_s1/188026777/ccs,1,1,1,1,1,0,0,0,0,0,1
m84046_240619_124816_s1/239142533/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/36967142/ccs,0,0,0,0,0,1,0,0,0,0,-1
m84046_240619_124816_s1/256904205/ccs,0,0,0,0,0,1,1,0,1,0,1
m84046_240619_124816_s1/96012063/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/152639111/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/226168240/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/117377172/ccs,1,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/158402531/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/102372317/ccs,0,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/180685007/ccs,1,1,0,0,0,0,1,1,1,0,1
m84046_240619_124816_s1/67113469/ccs,1,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/51839481/ccs,1,0,0,1,0,0,1,1,0,0,1
m84046_240619_124816_s1/50922907/ccs,0,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/212601700/ccs,0,0,0,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/182784714/ccs,1,1,1,1,1,0,0,0,1,0,1
m84046_240619_124816_s1/96406924/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/65341013/ccs,1,0,0,1,0,1,0,1,1,0,1
m84046_240619_124816_s1/201199267/ccs,1,0,1,1,1,1,1,1,1,1,1
m84046_240619_124816_s1/42928280/ccs,1,1,0,1,0,0,0,0,0,0,-1
m84046_240619_124816_s1/161744526/ccs,1,1,1,0,0,0,1,0,1,0,1
m84046_240619_124816_s1/242224308/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/222303948/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/11733578/ccs,1,1,0,0,0,0,1,0,0,0,-1
m84046_240619_124816_s1/223678005/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/201261621/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/169673816/ccs,0,0,0,0,0,0,0,0,0,1,1
m84046_240619_124816_s1/76415091/ccs,1,1,0,1,1,1,0,0,1,0,1
m84046_240619_124816_s1/123802448/ccs,1,1,1,1,0,1,0,0,0,0,1
m84046_240619_124816_s1/160894818/ccs,1,1,0,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/232068032/ccs,1,1,0,0,1,0,0,1,0,0,1
m84046_240619_124816_s1/95423782/ccs,1,0,1,1,0,0,0,1,0,0,1
m84046_240619_124816_s1/153879276/ccs,1,0,1,1,0,1,0,0,1,1,1
m84046_240619_124816_s1/181340970/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/89200335/ccs,1,1,1,0,0,1,1,1,1,1,1
m84046_240619_124816_s1/11930289/ccs,0,0,0,0,0,0,0,1,0,0,1
m84046_240619_124816_s1/107089715/ccs,0,0,0,0,0,0,1,0,0,1,1
m84046_240619_124816_s1/35389670/ccs,0,1,1,1,1,0,1,0,0,1,1
m84046_240619_124816_s1/257889501/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/37619405/ccs,0,0,0,0,0,0,0,0,1,0,-1
m84046_240619_124816_s1/151260725/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/248054225/ccs,1,1,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/122754822/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/158401311/ccs,-1,-1,0,1,1,0,0,1,1,0,1
m84046_240619_124816_s1/13505232/ccs,0,0,1,0,1,0,0,1,1,1,1
m84046_240619_124816_s1/93258371/ccs,0,0,0,0,1,0,0,0,1,0,1
m84046_240619_124816_s1/187829051/ccs,0,0,0,0,1,0,0,1,0,1,1
m84046_240619_124816_s1/75372253/ccs,1,0,0,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/162861993/ccs,0,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/77267432/ccs,1,1,1,0,0,0,1,1,1,0,1
m84046_240619_124816_s1/16781808/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/215288995/ccs,1,1,1,1,0,0,0,1,0,1,1
m84046_240619_124816_s1/232331046/ccs,0,0,0,0,0,0,0,0,0,0,-1
m84046_240619_124816_s1/154474105/ccs,0,0,1,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/80414613/ccs,0,0,1,1,1,0,0,0,0,1,1
m84046_240619_124816_s1/201922252/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/237506140/ccs,0,0,0,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/141496371/ccs,0,0,0,0,0,0,0,0,0,0,1
m84046_240619_124816_s1/157419151/ccs,0,0,0,0,0,1,-1,-1,0,1,1
m84046_240619_124816_s1/30999396/ccs,0,0,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/237568393/ccs,1,0,0,0,0,0,1,1,0,0,1
m84046_240619_124816_s1/232724180/ccs,0,0,0,0,0,0,0,0,0,0,0
m84046_240619_124816_s1/236785799/ccs,0,0,0,0,1,0,0,0,1,0,-1
m84046_240619_124816_s1/228136212/ccs,0,0,0,1,0,0,0,0,0,0,1
m84046_240619_124816_s1/241173597/ccs,1,1,1,0,0,0,0,0,1,1,1
m84046_240619_124816_s1/242942727/ccs,0,0,0,0,1,0,1,0,1,1,1
m84046_240619_124816_s1/77269852/ccs,0,0,0,0,0,0,1,0,0,0,1
m84046_240619_124816_s1/64164334/ccs,1,0,0,0,1,0,0,1,1,0,1
m84046_240619_124816_s1/105448962/ccs,1,1,1,0,0,0,0,0,1,0,1
m84046_240619_124816_s1/136644673/ccs,1,1,1,1,0,0,0,0,0,1,1
m84046_240619_124816_s1/137300465/ccs,1,0,0,0,0,0,0,1,1,0,1
m84046_240619_124816_s1/139658791/ccs,0,0,0,0,0,0,1,0,1,0,-1
